Column1,Manufacturer Name,Brand Name,Model Number,Refrig Style,Refrig Defrost Type,Refrigerator Type,Refrig Access,Anti Sweat Heater Switch (T/F),Refrigerant Type,Fresh Food Volume Cu Ft,Freezer Volume Cu Ft,Total Volume Cu Ft,Height Inches,Width Inches,Depth Inches,Annual Energy UseK WH Yr,Add Date,
49776,BSH Home Appliances,Bosch,B18IW50***,Wine Chiller,Automatic,Refrigerator,Door,False,Ozone-Depleting,9.71,,9.71,84,18,24,365.00,9/11/2007 12:00:00 AM,
1980,BSH Home Appliances,Bosch,B22CS30*N*,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,True,Non-Ozone-Depleting,13.85,8.33,22.18,69,36,28,545.00,4/29/2009 12:00:00 AM,
2004,BSH Home Appliances,Bosch,B22CS50*N*,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,True,Non-Ozone-Depleting,13.36,8.31,21.67,69,36,28,539.00,4/29/2009 12:00:00 AM,
2005,BSH Home Appliances,Bosch,B22CS80*N*,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,True,Non-Ozone-Depleting,13.36,8.31,21.67,69,36,28,539.00,4/29/2009 12:00:00 AM,
570,BSH Home Appliances,Bosch,B24ID80***,Upright Freezer,Automatic,Freezer,Door,False,Non-Ozone-Depleting,,12.00,12.00,84,24,24,520.00,3/17/2010 12:00:00 AM,
543,BSH Home Appliances,Bosch,B24IF70***,Upright Freezer,Automatic,Freezer,Door,False,Non-Ozone-Depleting,,12.00,12.00,84,24,24,465.00,3/17/2010 12:00:00 AM,
49780,BSH Home Appliances,Bosch,B24IW50***,Wine Chiller,Automatic,Refrigerator,Door,False,Ozone-Depleting,13.91,,13.91,84,24,24,379.60,9/11/2007 12:00:00 AM,
79659,BSH Home Appliances,Bosch,B30BB830SS,Bottom Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,,False,Non-Ozone-Depleting,11.20,4.80,16.00,84,30,24,388.00,12/5/2011 12:00:00 AM,
79571,BSH Home Appliances,Bosch,B36BT830NS,Bottom Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Both Drawer and Door,True,Non-Ozone-Depleting,13.81,5.69,19.50,84,36,24,448.00,10/31/2011 12:00:00 AM,
539,BSH Home Appliances,Bosch,B36ET71S**,Bottom Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Both Drawer and Door,True,Non-Ozone-Depleting,13.81,5.69,19.50,84,36,24,448.00,3/17/2010 12:00:00 AM,
49784,BSH Home Appliances,Bosch,B36IT70***,Side-by-Side w/o Ice thru door,Automatic,Refrigerator-freezer,Both Drawer and Door,True,Ozone-Depleting,13.88,5.79,19.67,84,36,24,478.00,9/11/2007 12:00:00 AM,
540,BSH Home Appliances,Bosch,B36IT71***,Bottom Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Both Drawer and Door,True,Non-Ozone-Depleting,13.81,5.69,19.50,84,36,24,448.00,3/17/2010 12:00:00 AM,
566,BSH Home Appliances,Gaggenau,RB491700,Bottom Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Both Drawer and Door,False,Non-Ozone-Depleting,13.91,5.81,19.72,84,36,24,452.00,3/17/2010 12:00:00 AM,
77593,BSH Home Appliances,Gaggenau,RC462700,Single Door,Automatic,Refrigerator,Door,False,Non-Ozone-Depleting,13.10,,13.10,84,24,24,278.00,1/21/2011 12:00:00 AM,
77594,BSH Home Appliances,Gaggenau,RC472700,Single Door,Automatic,Refrigerator,Door,False,Non-Ozone-Depleting,17.10,,17.10,84,30,24,319.00,1/21/2011 12:00:00 AM,
547,BSH Home Appliances,Gaggenau,RF411700,Upright Freezer,Automatic,Freezer,Door,False,Non-Ozone-Depleting,,8.50,8.50,84,18,24,370.00,3/17/2010 12:00:00 AM,
548,BSH Home Appliances,Gaggenau,RF461700,Upright Freezer,Automatic,Freezer,Door,False,Non-Ozone-Depleting,,12.00,12.00,84,24,24,465.00,3/17/2010 12:00:00 AM,
571,BSH Home Appliances,Gaggenau,RF46370*,Upright Freezer,Automatic,Freezer,Door,False,Non-Ozone-Depleting,,12.00,12.00,84,24,24,520.00,3/17/2010 12:00:00 AM,
546,BSH Home Appliances,Gaggenau,RF463701,Upright Freezer,Automatic,Freezer,Door,False,Non-Ozone-Depleting,,12.00,12.00,84,24,24,520.00,3/17/2010 12:00:00 AM,
549,BSH Home Appliances,Gaggenau,RF471700,Upright Freezer,Automatic,Freezer,Door,False,Non-Ozone-Depleting,,15.70,15.70,84,30,24,517.00,3/17/2010 12:00:00 AM,
565,BSH Home Appliances,Gaggenau,RY491700,Bottom Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Both Drawer and Door,True,Non-Ozone-Depleting,13.91,5.81,19.72,84,36,24,448.00,3/17/2010 12:00:00 AM,
550,BSH Home Appliances,Gaggenau,RY491701,Bottom Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Both Drawer and Door,True,Non-Ozone-Depleting,13.81,5.69,19.50,84,36,24,448.00,3/17/2010 12:00:00 AM,
49882,BSH Home Appliances,Siemens,S36IT70NNP,Side-by-Side w/o Ice thru door,Automatic,Refrigerator-freezer,Both Drawer and Door,True,Ozone-Depleting,13.88,5.79,19.67,84,36,24,478.00,9/11/2007 12:00:00 AM,
554,BSH Home Appliances,Thermador,T18BD80FL,Upright Freezer,Automatic,Freezer,Door,False,Non-Ozone-Depleting,,8.40,8.40,84,18,24,450.00,3/17/2010 12:00:00 AM,
555,BSH Home Appliances,Thermador,T18BF70FS,Upright Freezer,Automatic,Freezer,Door,False,Non-Ozone-Depleting,,8.50,8.50,84,18,24,370.00,3/17/2010 12:00:00 AM,
572,BSH Home Appliances,Thermador,T18ID80***,Upright Freezer,Automatic,Freezer,Door,False,Non-Ozone-Depleting,,8.40,8.40,84,18,24,450.00,3/17/2010 12:00:00 AM,
79574,BSH Home Appliances,Thermador,T18ID800LP,Upright Freezer,Automatic,Freezer,Door,False,Non-Ozone-Depleting,,8.40,8.40,84,18,24,450.00,10/31/2011 12:00:00 AM,
79575,BSH Home Appliances,Thermador,T18ID800RP,Upright Freezer,Automatic,Freezer,Door,False,Non-Ozone-Depleting,,8.40,8.40,84,18,24,450.00,10/31/2011 12:00:00 AM,
556,BSH Home Appliances,Thermador,T18IF70***,Upright Freezer,Automatic,Freezer,Door,False,Non-Ozone-Depleting,,8.50,8.50,84,18,24,370.00,3/17/2010 12:00:00 AM,
79573,BSH Home Appliances,Thermador,T18IF800SP,Upright Freezer,Automatic,Freezer,Door,False,Non-Ozone-Depleting,,8.50,8.50,84,18,24,370.00,10/31/2011 12:00:00 AM,
77596,BSH Home Appliances,Thermador,T18IW50***,Wine Chiller,Automatic,Refrigerator,Door,False,Non-Ozone-Depleting,9.75,,9.75,84,18,24,365.00,1/21/2011 12:00:00 AM,
79580,BSH Home Appliances,Thermador,T18IW800SP,Wine Chiller,Automatic,Refrigerator,Door,False,Non-Ozone-Depleting,9.75,,9.75,84,18,24,365.00,10/31/2011 12:00:00 AM,
559,BSH Home Appliances,Thermador,T24BR70***,Single Door,Automatic,Refrigerator,Door,False,Non-Ozone-Depleting,13.10,,13.10,84,24,24,278.00,3/17/2010 12:00:00 AM,
573,BSH Home Appliances,Thermador,T24ID80***,Upright Freezer,Automatic,Freezer,Door,False,Non-Ozone-Depleting,,12.00,12.00,84,24,24,520.00,3/17/2010 12:00:00 AM,
79579,BSH Home Appliances,Thermador,T24ID800LP,Upright Freezer,Automatic,Freezer,Door,False,Non-Ozone-Depleting,,12.00,12.00,84,24,24,520.00,10/31/2011 12:00:00 AM,
79578,BSH Home Appliances,Thermador,T24ID800RP,Upright Freezer,Automatic,Freezer,Door,False,Non-Ozone-Depleting,,12.00,12.00,84,24,24,520.00,10/31/2011 12:00:00 AM,
557,BSH Home Appliances,Thermador,T24IF70***,Upright Freezer,Automatic,Freezer,Door,False,Non-Ozone-Depleting,,12.00,12.00,84,24,24,465.00,3/17/2010 12:00:00 AM,
79576,BSH Home Appliances,Thermador,T24IF800SP,Upright Freezer,Automatic,Freezer,Door,False,Non-Ozone-Depleting,,12.00,12.00,84,24,24,465.00,10/31/2011 12:00:00 AM,
49888,BSH Home Appliances,Thermador,T24IR70***,Single Door,Automatic,Refrigerator,Door,False,Ozone-Depleting,13.10,,13.10,84,24,24,278.00,9/11/2007 12:00:00 AM,
79566,BSH Home Appliances,Thermador,T24IR800SP,Single Door,Automatic,Refrigerator,Door,False,Non-Ozone-Depleting,13.10,,13.10,84,24,24,278.00,10/31/2011 12:00:00 AM,
77597,BSH Home Appliances,Thermador,T24IW50***,Wine Chiller,Automatic,Refrigerator,Door,False,Non-Ozone-Depleting,13.96,,13.96,84,24,24,379.60,1/21/2011 12:00:00 AM,
79581,BSH Home Appliances,Thermador,T24IW800SP,Wine Chiller,Automatic,Refrigerator,Door,False,Non-Ozone-Depleting,13.96,,13.96,84,24,24,380.00,10/31/2011 12:00:00 AM,
79660,BSH Home Appliances,Thermador,T30BB810SS,Bottom Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,,False,Non-Ozone-Depleting,11.20,4.80,16.00,84,30,24,388.00,12/5/2011 12:00:00 AM,
79661,BSH Home Appliances,Thermador,T30BB820SS,Bottom Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,,False,Non-Ozone-Depleting,11.20,4.80,16.00,84,30,24,388.00,12/5/2011 12:00:00 AM,
560,BSH Home Appliances,Thermador,T30BR70***,Single Door,Automatic,Refrigerator,Door,False,Non-Ozone-Depleting,17.10,,17.10,84,30,24,319.00,3/17/2010 12:00:00 AM,
79662,BSH Home Appliances,Thermador,T30IB800SP,Bottom Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,,False,Non-Ozone-Depleting,11.20,4.80,16.00,84,30,24,388.00,12/5/2011 12:00:00 AM,
558,BSH Home Appliances,Thermador,T30IF70***,Upright Freezer,Automatic,Freezer,Door,False,Non-Ozone-Depleting,,15.70,15.70,84,30,24,517.00,3/17/2010 12:00:00 AM,
79577,BSH Home Appliances,Thermador,T30IF800SP,Upright Freezer,Automatic,Freezer,Door,False,Non-Ozone-Depleting,,15.70,15.70,84,30,24,517.00,10/31/2011 12:00:00 AM,
77595,BSH Home Appliances,Thermador,T30IR70***,Single Door,Automatic,Refrigerator,Door,False,Non-Ozone-Depleting,17.10,,17.10,84,30,24,319.00,1/21/2011 12:00:00 AM,
79567,BSH Home Appliances,Thermador,T30IR800SP,Single Door,Automatic,Refrigerator,Door,False,Non-Ozone-Depleting,17.10,,17.10,84,30,24,319.00,10/31/2011 12:00:00 AM,
79582,BSH Home Appliances,Thermador,T36BB810SS,Bottom Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Both Drawer and Door,True,Non-Ozone-Depleting,13.81,5.69,19.50,84,36,24,452.00,10/31/2011 12:00:00 AM,
79583,BSH Home Appliances,Thermador,T36BB820SS,Bottom Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Both Drawer and Door,True,Non-Ozone-Depleting,13.81,5.69,19.50,84,36,24,452.00,10/31/2011 12:00:00 AM,
561,BSH Home Appliances,Thermador,T36BT71***,Bottom Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Both Drawer and Door,True,Non-Ozone-Depleting,13.81,5.69,19.50,84,36,24,448.00,3/17/2010 12:00:00 AM,
79569,BSH Home Appliances,Thermador,T36BT810NS,Bottom Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Both Drawer and Door,True,Non-Ozone-Depleting,13.81,5.69,19.50,84,36,24,448.00,10/31/2011 12:00:00 AM,
79568,BSH Home Appliances,Thermador,T36BT820NS,Bottom Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Both Drawer and Door,True,Non-Ozone-Depleting,13.81,5.69,19.50,84,36,24,448.00,10/31/2011 12:00:00 AM,
563,BSH Home Appliances,Thermador,T36IB70***,Bottom Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Both Drawer and Door,False,Non-Ozone-Depleting,13.91,5.81,19.72,84,36,24,452.00,3/17/2010 12:00:00 AM,
79572,BSH Home Appliances,Thermador,T36IB800SP,Bottom Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Both Drawer and Door,True,Non-Ozone-Depleting,13.81,5.69,19.50,84,36,24,452.00,10/31/2011 12:00:00 AM,
49892,BSH Home Appliances,Thermador,T36IT70***,Side-by-Side w/o Ice thru door,Automatic,Refrigerator-freezer,Both Drawer and Door,True,Ozone-Depleting,13.88,5.79,19.67,84,36,24,478.00,9/11/2007 12:00:00 AM,
562,BSH Home Appliances,Thermador,T36IT71***,Bottom Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Both Drawer and Door,True,Non-Ozone-Depleting,13.81,5.69,19.50,84,36,24,448.00,3/17/2010 12:00:00 AM,
79570,BSH Home Appliances,Thermador,T36IT800NP,Bottom Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Both Drawer and Door,True,Non-Ozone-Depleting,13.81,5.69,19.50,84,36,24,448.00,10/31/2011 12:00:00 AM,
65889,Cervitor,Cervitor,C36,Single Door,Manual,Refrigerator,Door,False,Non-Ozone-Depleting,3.40,0.50,3.90,31,36,22,334.00,2/6/2002 12:00:00 AM,
65890,Cervitor,Cervitor,C36E,Single Door,Manual,Refrigerator,Door,False,Non-Ozone-Depleting,3.40,0.50,3.90,33,54,22,334.00,2/6/2002 12:00:00 AM,
65891,Cervitor,Cervitor,C36LD,Single Door,Manual,Refrigerator,Door,False,Non-Ozone-Depleting,3.40,0.50,3.90,36,36,22,334.00,2/6/2002 12:00:00 AM,
65892,Cervitor,Cervitor,C36R,Single Door,Manual,Refrigerator,Door,False,Non-Ozone-Depleting,3.40,0.50,3.90,32,42,22,334.00,2/6/2002 12:00:00 AM,
65905,Cervitor,Cervitor,CBAR,Kitchen Unit,Manual,Refrigerator,Door,False,Non-Ozone-Depleting,3.40,0.50,3.90,42,36,20,334.00,2/6/2002 12:00:00 AM,
65907,Cervitor,Cervitor,CBAR36S,Kitchen Unit,Manual,Refrigerator,Door,False,Non-Ozone-Depleting,3.40,0.50,3.90,36,45,24,334.00,2/6/2002 12:00:00 AM,
65908,Cervitor,Cervitor,CBAR44RL,Kitchen Unit,Manual,Refrigerator,Door,False,Non-Ozone-Depleting,3.40,0.50,3.90,42,44,24,334.00,2/6/2002 12:00:00 AM,
65909,Cervitor,Cervitor,CBAR45,Kitchen Unit,Manual,Refrigerator,Door,False,Non-Ozone-Depleting,3.40,0.50,3.90,40,45,20,334.00,2/6/2002 12:00:00 AM,
65910,Cervitor,Cervitor,CBAR60,Kitchen Unit,Manual,Refrigerator,Door,False,Non-Ozone-Depleting,3.40,0.50,3.90,40,60,20,334.00,2/6/2002 12:00:00 AM,
65911,Cervitor,Cervitor,CE36,Kitchen Unit,Manual,Refrigerator,Door,False,Non-Ozone-Depleting,3.40,0.50,3.90,42,36,24,334.00,2/6/2002 12:00:00 AM,
65915,Cervitor,Cervitor,CE39,Kitchen Unit,Manual,Refrigerator,Door,False,Non-Ozone-Depleting,5.38,0.50,5.88,42,39,24,356.00,2/6/2002 12:00:00 AM,
65912,Cervitor,Cervitor,CES36,Kitchen Unit,Manual,Refrigerator,Door,False,Non-Ozone-Depleting,3.40,0.50,3.90,42,36,24,334.00,2/6/2002 12:00:00 AM,
65916,Cervitor,Cervitor,CES39,Kitchen Unit,Manual,Refrigerator,Door,False,Non-Ozone-Depleting,5.38,0.50,5.88,42,39,24,356.00,2/6/2002 12:00:00 AM,
65917,Cervitor,Cervitor,CES48M SDR,Kitchen Unit,Manual,Refrigerator,Door,False,Non-Ozone-Depleting,5.38,0.50,5.88,81,25,24,356.00,2/6/2002 12:00:00 AM,
65913,Cervitor,Cervitor,CS36,Kitchen Unit,Manual,Refrigerator,Door,False,Non-Ozone-Depleting,3.40,0.50,3.90,42,36,24,334.00,2/6/2002 12:00:00 AM,
66289,Cervitor,Cervitor,CS39,Kitchen Unit,Manual,Refrigerator,Door,False,Non-Ozone-Depleting,5.38,0.50,5.88,42,39,24,356.00,2/6/2002 12:00:00 AM,
65914,Cervitor,Cervitor,R32F,Single Door,Manual,Refrigerator,Door,False,Non-Ozone-Depleting,3.40,0.50,3.90,26,23,24,334.00,2/6/2002 12:00:00 AM,
65919,Cervitor,Cervitor,R58P,Single Door,Manual,Refrigerator,Door,False,Non-Ozone-Depleting,5.38,0.50,5.88,34,23,24,356.00,2/6/2002 12:00:00 AM,
66290,Cervitor,Cervitor,RE60SUP,Kitchen Unit,Manual,Refrigerator,Door,False,Non-Ozone-Depleting,5.38,0.50,5.88,81,25,24,356.00,2/6/2002 12:00:00 AM,
78674,China Refrigeration Industry Co. Ltd.,Frigidaire,*FPH45F4L*,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,,False,,3.30,1.20,4.50,43,22,24,259.00,6/20/2011 12:00:00 AM,
78675,China Refrigeration Industry Co. Ltd.,Frigidaire,FFPT10F3M*,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,,False,,7.50,2.40,9.90,60,24,25,386.00,6/20/2011 12:00:00 AM,
78676,China Refrigeration Industry Co. Ltd.,Frigidaire,FFPT12F3M*,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,,False,,9.00,2.90,11.90,60,24,29,410.00,6/20/2011 12:00:00 AM,
73614,China Refrigeration Industry Co. Ltd.,Magic Chef,MCBR1020W,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Both Drawer and Door,False,Non-Ozone-Depleting,7.43,2.42,9.85,60,24,26,386.00,4/3/2009 12:00:00 AM,
1278,China Refrigeration Industry Co. Ltd.,Magic Chef,MCUF88W,Upright Freezer,Manual,Freezer,Door,False,Non-Ozone-Depleting,,8.80,8.80,41,20,24,325.00,11/4/2009 12:00:00 AM,
147,Daewoo Electronics,Admiral,LTB1502ARQ,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,10.78,4.24,15.02,62,29,29,447.00,5/18/2005 12:00:00 AM,
146,Daewoo Electronics,Admiral,LTB1502ARW,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,10.78,4.24,15.02,62,29,29,447.00,5/18/2005 12:00:00 AM,
48230,Daewoo Electronics,Admiral,LTF2112ARV,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,15.07,5.96,21.03,66,32,30,515.00,2/28/2005 12:00:00 AM,
49326,Daewoo Electronics,Admiral,LTF2112ARW,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,15.07,5.96,21.03,66,32,30,515.00,12/1/2004 12:00:00 AM,
48436,Daewoo Electronics,Amana,ATB1502AEQ,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,10.78,4.24,15.02,62,29,29,380.00,5/6/2004 12:00:00 AM,
48437,Daewoo Electronics,Amana,ATB1502AES,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,10.78,4.24,15.02,62,29,29,380.00,5/6/2004 12:00:00 AM,
48435,Daewoo Electronics,Amana,ATB1502AEW,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,10.78,4.24,15.02,62,29,29,380.00,5/6/2004 12:00:00 AM,
48439,Daewoo Electronics,Amana,ATB1504AEQ,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,10.78,4.24,15.02,62,29,29,380.00,5/6/2004 12:00:00 AM,
48440,Daewoo Electronics,Amana,ATB1504AES,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,10.78,4.24,15.02,62,29,29,380.00,5/6/2004 12:00:00 AM,
48438,Daewoo Electronics,Amana,ATB1504AEW,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,10.78,4.24,15.02,62,29,29,380.00,5/6/2004 12:00:00 AM,
48993,Daewoo Electronics,Amana,ATB1504ARS,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,10.78,4.24,15.02,62,29,29,447.00,3/3/2004 12:00:00 AM,
48672,Daewoo Electronics,Amana,ATB1504ARW,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,10.78,4.24,15.02,62,29,29,447.00,1/9/2004 12:00:00 AM,
112,Daewoo Electronics,Amana,ATB1830ARB,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,13.03,5.11,18.14,67,33,30,480.00,5/10/2005 12:00:00 AM,
48363,Daewoo Electronics,Amana,ATB1830ARQ,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,13.03,5.11,18.14,67,30,30,480.00,8/31/2004 12:00:00 AM,
48362,Daewoo Electronics,Amana,ATB1830ARW,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,13.03,5.11,18.14,67,30,30,480.00,8/31/2004 12:00:00 AM,
48365,Daewoo Electronics,Amana,ATB1832ARQ,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,13.03,5.11,18.14,67,30,30,480.00,8/31/2004 12:00:00 AM,
48366,Daewoo Electronics,Amana,ATB1832ARU,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,13.03,5.11,18.14,67,30,30,480.00,8/31/2004 12:00:00 AM,
48364,Daewoo Electronics,Amana,ATB1832ARW,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,13.03,5.11,18.14,67,30,30,480.00,8/31/2004 12:00:00 AM,
48369,Daewoo Electronics,Amana,ATB1836ARB,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,13.03,5.11,18.14,67,30,30,480.00,8/31/2004 12:00:00 AM,
48368,Daewoo Electronics,Amana,ATB1836ARQ,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,13.03,5.11,18.14,67,30,30,480.00,8/31/2004 12:00:00 AM,
48370,Daewoo Electronics,Amana,ATB1836ARS,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,13.03,5.11,18.14,67,30,30,480.00,8/31/2004 12:00:00 AM,
48367,Daewoo Electronics,Amana,ATB1836ARW,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,13.03,5.11,18.14,67,30,30,480.00,8/31/2004 12:00:00 AM,
48393,Daewoo Electronics,Amana,ATB1838AEB,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,13.03,5.11,18.14,67,30,30,409.00,8/31/2004 12:00:00 AM,
48392,Daewoo Electronics,Amana,ATB1838AEQ,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,13.03,5.11,18.14,67,30,30,409.00,8/31/2004 12:00:00 AM,
48394,Daewoo Electronics,Amana,ATB1838AES,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,13.03,5.11,18.14,67,30,30,409.00,8/31/2004 12:00:00 AM,
48391,Daewoo Electronics,Amana,ATB1838AEW,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,13.03,5.11,18.14,67,30,30,409.00,8/31/2004 12:00:00 AM,
48356,Daewoo Electronics,Amana,ATB2130ARQ,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,15.07,5.96,21.03,66,32,30,515.00,12/1/2004 12:00:00 AM,
48355,Daewoo Electronics,Amana,ATB2130ARW,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,15.07,5.96,21.03,66,32,30,515.00,12/1/2004 12:00:00 AM,
48358,Daewoo Electronics,Amana,ATB2132ARQ,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,15.07,5.96,21.03,66,32,30,515.00,12/1/2004 12:00:00 AM,
49292,Daewoo Electronics,Amana,ATB2132ARU,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,15.07,5.96,21.03,66,32,30,515.00,12/1/2004 12:00:00 AM,
48357,Daewoo Electronics,Amana,ATB2132ARW,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,15.07,5.96,21.03,66,32,30,515.00,12/1/2004 12:00:00 AM,
49295,Daewoo Electronics,Amana,ATB2136ARB,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,15.07,5.96,21.03,66,32,30,515.00,12/1/2004 12:00:00 AM,
49294,Daewoo Electronics,Amana,ATB2136ARQ,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,15.07,5.96,21.03,66,32,30,515.00,12/1/2004 12:00:00 AM,
49296,Daewoo Electronics,Amana,ATB2136ARS,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,15.07,5.96,21.03,66,32,30,515.00,12/1/2004 12:00:00 AM,
49293,Daewoo Electronics,Amana,ATB2136ARW,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,15.07,5.96,21.03,66,32,30,515.00,12/1/2004 12:00:00 AM,
48233,Daewoo Electronics,Amana,ATB2138AEB,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,15.07,5.96,21.03,66,32,30,435.00,2/28/2005 12:00:00 AM,
48232,Daewoo Electronics,Amana,ATB2138AEQ,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,15.07,5.96,21.03,66,32,30,435.00,2/28/2005 12:00:00 AM,
48234,Daewoo Electronics,Amana,ATB2138AES,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,15.07,5.96,21.03,66,32,30,435.00,2/28/2005 12:00:00 AM,
48231,Daewoo Electronics,Amana,ATB2138AEW,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,15.07,5.96,21.03,66,32,30,435.00,2/28/2005 12:00:00 AM,
48373,Daewoo Electronics,Amana,ATF1836ARB,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,13.03,5.11,18.14,67,30,30,480.00,8/31/2004 12:00:00 AM,
48372,Daewoo Electronics,Amana,ATF1836ARQ,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,13.03,5.11,18.14,67,30,30,480.00,8/31/2004 12:00:00 AM,
48374,Daewoo Electronics,Amana,ATF1836ARS,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,13.03,5.11,18.14,67,30,30,480.00,8/31/2004 12:00:00 AM,
48371,Daewoo Electronics,Amana,ATF1836ARW,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,13.03,5.11,18.14,67,30,30,480.00,8/31/2004 12:00:00 AM,
