Column1,Manufacturer Name,Brand Name,Model Number,Boiler Type,Energy Source,Burner Type,Pilot Light (T/F),Outdoor Install (T/F),Electrical Phase,Draft Equipment,Off Cycle Devices,Flue Gas,Control,Boiler Design,Pump Motor Design,Nominal Pump Motor HP,Pump Motor Type,Pump Motor Power Factor %,Name Plate Input BTUH,Rated Max Output BTUH,Min Input BTUH,Min Output BTUH,Combustion Efficiency,Thermal Efficiency,Standby Loss Watts,Minimum Thermal Efficiency,Annual Fuel Utilization Eff. (AFUE),Add Date,
31150,Ajax Boiler Inc.,Ajax,OWGB1125,Steam,LPG,No Match,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,1125000,,1125000,,80.0,,0,80.0,,2/29/1996 12:00:00 AM,
31154,Ajax Boiler Inc.,Ajax,OWGB1250,Steam,LPG,No Match,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,1250000,,1250000,,80.0,,0,80.0,,2/29/1996 12:00:00 AM,
31158,Ajax Boiler Inc.,Ajax,OWGB1375,Steam,LPG,No Match,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,1375000,,1375000,,80.0,,0,80.0,,2/29/1996 12:00:00 AM,
31162,Ajax Boiler Inc.,Ajax,OWGB1500,Steam,LPG,No Match,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,1500000,,1500000,,80.0,,0,80.0,,2/29/1996 12:00:00 AM,
31166,Ajax Boiler Inc.,Ajax,OWGB1750,Steam,LPG,No Match,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,1750000,,1750000,,80.0,,0,80.0,,2/29/1996 12:00:00 AM,
31170,Ajax Boiler Inc.,Ajax,OWGB2000,Steam,LPG,No Match,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,2000000,,2000000,,80.0,,0,80.0,,2/29/1996 12:00:00 AM,
31174,Ajax Boiler Inc.,Ajax,OWGB2250,Steam,LPG,No Match,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,2250000,,2250000,,80.0,,0,80.0,,2/29/1996 12:00:00 AM,
31178,Ajax Boiler Inc.,Ajax,OWGB2500,Steam,LPG,No Match,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,2500000,,2500000,,80.0,,0,80.0,,2/29/1996 12:00:00 AM,
31182,Ajax Boiler Inc.,Ajax,OWGB2750,Steam,Natural Gas,No Match,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,2750000,,2750000,,80.0,,0,80.0,,2/29/1996 12:00:00 AM,
31106,Ajax Boiler Inc.,Ajax,OWGB300,Steam,LPG,No Match,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,300000,,300000,,80.0,,0,80.0,,2/29/1996 12:00:00 AM,
31110,Ajax Boiler Inc.,Ajax,OWGB3000,Steam,Natural Gas,No Match,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,3000000,,3000000,,80.0,,0,80.0,,2/29/1996 12:00:00 AM,
31114,Ajax Boiler Inc.,Ajax,OWGB3250,Steam,Natural Gas,No Match,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,3250000,,3250000,,80.0,,0,80.0,,2/29/1996 12:00:00 AM,
31118,Ajax Boiler Inc.,Ajax,OWGB350,Steam,LPG,No Match,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,350000,,350000,,80.0,,0,80.0,,2/29/1996 12:00:00 AM,
31122,Ajax Boiler Inc.,Ajax,OWGB3500,Steam,Natural Gas,No Match,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,3500000,,3500000,,80.0,,0,80.0,,2/29/1996 12:00:00 AM,
31126,Ajax Boiler Inc.,Ajax,OWGB3750,Steam,Natural Gas,No Match,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,3750000,,3750000,,80.0,,0,80.0,,2/29/1996 12:00:00 AM,
31130,Ajax Boiler Inc.,Ajax,OWGB400,Steam,LPG,No Match,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,400000,,400000,,80.0,,0,80.0,,2/29/1996 12:00:00 AM,
31134,Ajax Boiler Inc.,Ajax,OWGB4000,Steam,Natural Gas,No Match,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,4000000,,4000000,,80.0,,0,80.0,,2/29/1996 12:00:00 AM,
31138,Ajax Boiler Inc.,Ajax,OWGB4250,Steam,Natural Gas,No Match,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,4250000,,4250000,,80.0,,0,80.0,,2/29/1996 12:00:00 AM,
31142,Ajax Boiler Inc.,Ajax,OWGB450,Steam,LPG,No Match,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,450000,,450000,,80.0,,0,80.0,,2/29/1996 12:00:00 AM,
31066,Ajax Boiler Inc.,Ajax,OWGB4500,Steam,Natural Gas,No Match,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,4500000,,4500000,,80.0,,0,80.0,,2/29/1996 12:00:00 AM,
31070,Ajax Boiler Inc.,Ajax,OWGB4750,Steam,Natural Gas,No Match,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,4750000,,4750000,,80.0,,0,80.0,,2/29/1996 12:00:00 AM,
31074,Ajax Boiler Inc.,Ajax,OWGB5000,Steam,Natural Gas,No Match,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,5000000,,5000000,,80.0,,0,80.0,,2/29/1996 12:00:00 AM,
31078,Ajax Boiler Inc.,Ajax,OWGB525,Steam,LPG,No Match,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,525000,,525000,,80.0,,0,80.0,,2/29/1996 12:00:00 AM,
31082,Ajax Boiler Inc.,Ajax,OWGB5500,Steam,Natural Gas,No Match,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,5500000,,5500000,,80.0,,0,80.0,,2/29/1996 12:00:00 AM,
31086,Ajax Boiler Inc.,Ajax,OWGB600,Steam,LPG,No Match,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,600000,,600000,,80.0,,0,80.0,,2/29/1996 12:00:00 AM,
31090,Ajax Boiler Inc.,Ajax,OWGB6000,Steam,Natural Gas,No Match,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,6000000,,6000000,,80.0,,0,80.0,,2/29/1996 12:00:00 AM,
31094,Ajax Boiler Inc.,Ajax,OWGB6500,Steam,Natural Gas,No Match,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,6500000,,6500000,,80.0,,0,80.0,,2/29/1996 12:00:00 AM,
31098,Ajax Boiler Inc.,Ajax,OWGB675,Steam,LPG,No Match,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,675000,,675000,,80.0,,0,80.0,,2/29/1996 12:00:00 AM,
31102,Ajax Boiler Inc.,Ajax,OWGB7000,Steam,Natural Gas,No Match,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,7000000,,7000000,,80.0,,0,80.0,,2/29/1996 12:00:00 AM,
31026,Ajax Boiler Inc.,Ajax,OWGB750,Steam,LPG,No Match,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,750000,,750000,,80.0,,0,80.0,,2/29/1996 12:00:00 AM,
