Column1,"Manufacturer Name","Brand Name","Model Number","LED Type","Hybrid Luminaire (T/F)","High-Efficacy Hybrid Luminaire (T/F)","Maximum Rated Wattage","System Efficacy (LPW)","Labeled With Rated Wattage (T/F)","Add Date"
4455,"Juno Lighting Inc.",Juno,"IC1RLEDG3-35K-U + 17G-WH",Luminaire,FALSE,,12,58,TRUE,2011/11/15
4456,"Juno Lighting Inc.",Juno,"IC1RLEDG3-35K-U + 17HZ***",Luminaire,FALSE,,12,58,TRUE,2011/11/15
4462,"Juno Lighting Inc.",Juno,"IC1RLEDG3-35K-U + 17PT-SC",Luminaire,FALSE,,12,53,TRUE,2011/11/15
4460,"Juno Lighting Inc.",Juno,"IC1RLEDG3-35K-U + 17W-WH",Luminaire,FALSE,,12,57,TRUE,2011/11/15
4458,"Juno Lighting Inc.",Juno,"IC1RLEDG3-35K-U + 17WHZ***",Luminaire,FALSE,,12,57,TRUE,2011/11/15
4467,"Juno Lighting Inc.",Juno,"IC1RLEDG3-35K-U + 4101-WH",Luminaire,FALSE,,12,49,TRUE,2011/11/15
4464,"Juno Lighting Inc.",Juno,"IC1RLEDG3-35K-U + 4103-WH",Luminaire,FALSE,,12,51,TRUE,2011/11/15
4457,"Juno Lighting Inc.",Juno,"IC1RLEDG3-35K-U + 4104HZ-SC",Luminaire,FALSE,,12,58,TRUE,2011/11/15
4459,"Juno Lighting Inc.",Juno,"IC1RLEDG3-35K-U + 4104WHZ-ABZ",Luminaire,FALSE,,12,57,TRUE,2011/11/15
4508,"Juno Lighting Inc.",Juno,"IC1RLEDG3-3K-1 + 12W-WH",Luminaire,FALSE,,11,54,TRUE,2011/11/15
4507,"Juno Lighting Inc.",Juno,"IC1RLEDG3-3K-1 + 14B***",Luminaire,FALSE,,11,56,TRUE,2011/11/15
4503,"Juno Lighting Inc.",Juno,"IC1RLEDG3-3K-1 + 14W-WH",Luminaire,FALSE,,11,63,TRUE,2011/11/15
4505,"Juno Lighting Inc.",Juno,"IC1RLEDG3-3K-1 + 17B-WH",Luminaire,FALSE,,11,57,TRUE,2011/11/15
4496,"Juno Lighting Inc.",Juno,"IC1RLEDG3-3K-1 + 17C-WH",Luminaire,FALSE,,11,64,TRUE,2011/11/15
4497,"Juno Lighting Inc.",Juno,"IC1RLEDG3-3K-1 + 17G-WH",Luminaire,FALSE,,11,64,TRUE,2011/11/15
4498,"Juno Lighting Inc.",Juno,"IC1RLEDG3-3K-1 + 17HZ***",Luminaire,FALSE,,11,64,TRUE,2011/11/15
4504,"Juno Lighting Inc.",Juno,"IC1RLEDG3-3K-1 + 17PT-SC",Luminaire,FALSE,,11,59,TRUE,2011/11/15
4502,"Juno Lighting Inc.",Juno,"IC1RLEDG3-3K-1 + 17W-WH",Luminaire,FALSE,,11,63,TRUE,2011/11/15
4500,"Juno Lighting Inc.",Juno,"IC1RLEDG3-3K-1 + 17WHZ***",Luminaire,FALSE,,11,63,TRUE,2011/11/15
4509,"Juno Lighting Inc.",Juno,"IC1RLEDG3-3K-1 + 4101-WH",Luminaire,FALSE,,11,54,TRUE,2011/11/15
4506,"Juno Lighting Inc.",Juno,"IC1RLEDG3-3K-1 + 4103-WH",Luminaire,FALSE,,11,56,TRUE,2011/11/15
4499,"Juno Lighting Inc.",Juno,"IC1RLEDG3-3K-1 + 4104HZ-SC",Luminaire,FALSE,,11,64,TRUE,2011/11/15
4501,"Juno Lighting Inc.",Juno,"IC1RLEDG3-3K-1 + 4104WHZ-ABZ",Luminaire,FALSE,,11,63,TRUE,2011/11/15
4452,"Juno Lighting Inc.",Juno,"IC1RLEDG3-3K-U + 12W-WH",Luminaire,FALSE,,12,48,TRUE,2011/11/15
4451,"Juno Lighting Inc.",Juno,"IC1RLEDG3-3K-U + 14B***",Luminaire,FALSE,,12,49,TRUE,2011/11/15
4447,"Juno Lighting Inc.",Juno,"IC1RLEDG3-3K-U + 14W-WH",Luminaire,FALSE,,12,55,TRUE,2011/11/15
4449,"Juno Lighting Inc.",Juno,"IC1RLEDG3-3K-U + 17B-WH",Luminaire,FALSE,,12,50,TRUE,2011/11/15
4440,"Juno Lighting Inc.",Juno,"IC1RLEDG3-3K-U + 17C-WH",Luminaire,FALSE,,12,56,TRUE,2011/11/15
4441,"Juno Lighting Inc.",Juno,"IC1RLEDG3-3K-U + 17G-WH",Luminaire,FALSE,,12,56,TRUE,2011/11/15
4442,"Juno Lighting Inc.",Juno,"IC1RLEDG3-3K-U + 17HZ***",Luminaire,FALSE,,12,56,TRUE,2011/11/15
4448,"Juno Lighting Inc.",Juno,"IC1RLEDG3-3K-U + 17PT-SC",Luminaire,FALSE,,12,52,TRUE,2011/11/15
4446,"Juno Lighting Inc.",Juno,"IC1RLEDG3-3K-U + 17W-WH",Luminaire,FALSE,,12,55,TRUE,2011/11/15
4444,"Juno Lighting Inc.",Juno,"IC1RLEDG3-3K-U + 17WHZ***",Luminaire,FALSE,,12,56,TRUE,2011/11/15
4453,"Juno Lighting Inc.",Juno,"IC1RLEDG3-3K-U + 4101-WH",Luminaire,FALSE,,12,47,TRUE,2011/11/15
4450,"Juno Lighting Inc.",Juno,"IC1RLEDG3-3K-U + 4103-WH",Luminaire,FALSE,,12,49,TRUE,2011/11/15
4443,"Juno Lighting Inc.",Juno,"IC1RLEDG3-3K-U + 4104HZ-SC",Luminaire,FALSE,,12,56,TRUE,2011/11/15
4445,"Juno Lighting Inc.",Juno,"IC1RLEDG3-3K-U + 4104WHZ-ABZ",Luminaire,FALSE,,12,56,TRUE,2011/11/15
4536,"Juno Lighting Inc.",Juno,"IC1RLEDG3-41K-1 + 12W-WH",Luminaire,FALSE,,11,58,TRUE,2011/11/15
4535,"Juno Lighting Inc.",Juno,"IC1RLEDG3-41K-1 + 14B***",Luminaire,FALSE,,11,60,TRUE,2011/11/15
4531,"Juno Lighting Inc.",Juno,"IC1RLEDG3-41K-1 + 14W-WH",Luminaire,FALSE,,11,67,TRUE,2011/11/15
4533,"Juno Lighting Inc.",Juno,"IC1RLEDG3-41K-1 + 17B-WH",Luminaire,FALSE,,11,61,TRUE,2011/11/15
4524,"Juno Lighting Inc.",Juno,"IC1RLEDG3-41K-1 + 17C-WH",Luminaire,FALSE,,11,69,TRUE,2011/11/15
4525,"Juno Lighting Inc.",Juno,"IC1RLEDG3-41K-1 + 17G-WH",Luminaire,FALSE,,11,68,TRUE,2011/11/15
4526,"Juno Lighting Inc.",Juno,"IC1RLEDG3-41K-1 + 17HZ***",Luminaire,FALSE,,11,68,TRUE,2011/11/15
4532,"Juno Lighting Inc.",Juno,"IC1RLEDG3-41K-1 + 17PT-SC",Luminaire,FALSE,,11,63,TRUE,2011/11/15
4530,"Juno Lighting Inc.",Juno,"IC1RLEDG3-41K-1 + 17W-WH",Luminaire,FALSE,,11,67,TRUE,2011/11/15
4528,"Juno Lighting Inc.",Juno,"IC1RLEDG3-41K-1 + 17WHZ***",Luminaire,FALSE,,11,68,TRUE,2011/11/15
4537,"Juno Lighting Inc.",Juno,"IC1RLEDG3-41K-1 + 4101-WH",Luminaire,FALSE,,11,58,TRUE,2011/11/15
4534,"Juno Lighting Inc.",Juno,"IC1RLEDG3-41K-1 + 4103-WH",Luminaire,FALSE,,11,60,TRUE,2011/11/15
4527,"Juno Lighting Inc.",Juno,"IC1RLEDG3-41K-1 + 4104HZ-SC",Luminaire,FALSE,,11,68,TRUE,2011/11/15
4529,"Juno Lighting Inc.",Juno,"IC1RLEDG3-41K-1 + 4104WHZ-ABZ",Luminaire,FALSE,,11,68,TRUE,2011/11/15
4480,"Juno Lighting Inc.",Juno,"IC1RLEDG3-41K-U + 12W-WH",Luminaire,FALSE,,12,51,TRUE,2011/11/15
4479,"Juno Lighting Inc.",Juno,"IC1RLEDG3-41K-U + 14B***",Luminaire,FALSE,,12,53,TRUE,2011/11/15
4475,"Juno Lighting Inc.",Juno,"IC1RLEDG3-41K-U + 14W-WH",Luminaire,FALSE,,12,59,TRUE,2011/11/15
4477,"Juno Lighting Inc.",Juno,"IC1RLEDG3-41K-U + 17B-WH",Luminaire,FALSE,,12,53,TRUE,2011/11/15
4468,"Juno Lighting Inc.",Juno,"IC1RLEDG3-41K-U + 17C-WH",Luminaire,FALSE,,12,60,TRUE,2011/11/15
4469,"Juno Lighting Inc.",Juno,"IC1RLEDG3-41K-U + 17G-WH",Luminaire,FALSE,,12,60,TRUE,2011/11/15
4470,"Juno Lighting Inc.",Juno,"IC1RLEDG3-41K-U + 17HZ***",Luminaire,FALSE,,12,60,TRUE,2011/11/15
4476,"Juno Lighting Inc.",Juno,"IC1RLEDG3-41K-U + 17PT-SC",Luminaire,FALSE,,12,55,TRUE,2011/11/15
4474,"Juno Lighting Inc.",Juno,"IC1RLEDG3-41K-U + 17W-WH",Luminaire,FALSE,,12,59,TRUE,2011/11/15
4472,"Juno Lighting Inc.",Juno,"IC1RLEDG3-41K-U + 17WHZ***",Luminaire,FALSE,,12,60,TRUE,2011/11/15
4481,"Juno Lighting Inc.",Juno,"IC1RLEDG3-41K-U + 4101-WH",Luminaire,FALSE,,12,51,TRUE,2011/11/15
4478,"Juno Lighting Inc.",Juno,"IC1RLEDG3-41K-U + 4103-WH",Luminaire,FALSE,,12,53,TRUE,2011/11/15
4471,"Juno Lighting Inc.",Juno,"IC1RLEDG3-41K-U + 4104HZ-SC",Luminaire,FALSE,,12,60,TRUE,2011/11/15
4473,"Juno Lighting Inc.",Juno,"IC1RLEDG3-41K-U + 4104WHZ-ABZ",Luminaire,FALSE,,12,60,TRUE,2011/11/15
178,"Juno Lighting Inc.",Juno,"IC20LED-35K + 204C-WH",Luminaire,FALSE,,14,46,TRUE,2010/04/30
179,"Juno Lighting Inc.",Juno,"IC20LED-35K + 204G-WH",Luminaire,FALSE,,14,45,TRUE,2010/04/30
180,"Juno Lighting Inc.",Juno,"IC20LED-35K + 204HZ-WH",Luminaire,FALSE,,14,45,TRUE,2010/04/30
183,"Juno Lighting Inc.",Juno,"IC20LED-35K + 204PT-SC",Luminaire,FALSE,,14,43,TRUE,2010/04/30
181,"Juno Lighting Inc.",Juno,"IC20LED-35K + 204W-WH",Luminaire,FALSE,,14,45,TRUE,2010/04/30
182,"Juno Lighting Inc.",Juno,"IC20LED-35K + 204WHZ***",Luminaire,FALSE,,14,43,TRUE,2010/04/30
184,"Juno Lighting Inc.",Juno,"IC20LED-35K + 205W-WH",Luminaire,FALSE,,14,43,TRUE,2010/04/30
171,"Juno Lighting Inc.",Juno,"IC20LED-3K + 204C-WH",Luminaire,FALSE,,14,44,TRUE,2010/04/30
172,"Juno Lighting Inc.",Juno,"IC20LED-3K + 204G-WH",Luminaire,FALSE,,14,43,TRUE,2010/04/30
173,"Juno Lighting Inc.",Juno,"IC20LED-3K + 204HZ-WH",Luminaire,FALSE,,14,43,TRUE,2010/04/30
176,"Juno Lighting Inc.",Juno,"IC20LED-3K + 204PT-SC",Luminaire,FALSE,,14,41,TRUE,2010/04/30
174,"Juno Lighting Inc.",Juno,"IC20LED-3K + 204W-WH",Luminaire,FALSE,,14,43,TRUE,2010/04/30
175,"Juno Lighting Inc.",Juno,"IC20LED-3K + 204WHZ***",Luminaire,FALSE,,14,41,TRUE,2010/04/30
177,"Juno Lighting Inc.",Juno,"IC20LED-3K + 205W-WH",Luminaire,FALSE,,14,40,TRUE,2010/04/30
192,"Juno Lighting Inc.",Juno,"IC20LED-41K + 204B-WH",Luminaire,FALSE,,14,41,TRUE,2010/04/30
185,"Juno Lighting Inc.",Juno,"IC20LED-41K + 204C-WH",Luminaire,FALSE,,14,46,TRUE,2010/04/30
186,"Juno Lighting Inc.",Juno,"IC20LED-41K + 204G-WH",Luminaire,FALSE,,14,46,TRUE,2010/04/30
187,"Juno Lighting Inc.",Juno,"IC20LED-41K + 204HZ-WH",Luminaire,FALSE,,14,46,TRUE,2010/04/30
190,"Juno Lighting Inc.",Juno,"IC20LED-41K + 204PT-SC",Luminaire,FALSE,,14,44,TRUE,2010/04/30
188,"Juno Lighting Inc.",Juno,"IC20LED-41K + 204W-WH",Luminaire,FALSE,,14,46,TRUE,2010/04/30
189,"Juno Lighting Inc.",Juno,"IC20LED-41K + 204WHZ***",Luminaire,FALSE,,14,44,TRUE,2010/04/30
193,"Juno Lighting Inc.",Juno,"IC20LED-41K + 205B-WH",Luminaire,FALSE,,14,40,TRUE,2010/04/30
191,"Juno Lighting Inc.",Juno,"IC20LED-41K + 205W-WH",Luminaire,FALSE,,14,44,TRUE,2010/04/30
1419,"Juno Lighting Inc.",Juno,"IC20LEDG2-27K + 204C-WH",Luminaire,FALSE,,13,45,TRUE,2010/11/29
1420,"Juno Lighting Inc.",Juno,"IC20LEDG2-27K + 204G-WH",Luminaire,FALSE,,13,44,TRUE,2010/11/29
1421,"Juno Lighting Inc.",Juno,"IC20LEDG2-27K + 204HZ-WH",Luminaire,FALSE,,13,44,TRUE,2010/11/29
1425,"Juno Lighting Inc.",Juno,"IC20LEDG2-27K + 204PT-SC",Luminaire,FALSE,,13,42,TRUE,2010/11/29
1422,"Juno Lighting Inc.",Juno,"IC20LEDG2-27K + 204W-WH",Luminaire,FALSE,,13,44,TRUE,2010/11/29
1423,"Juno Lighting Inc.",Juno,"IC20LEDG2-27K + 204WHZ-ABZ",Luminaire,FALSE,,13,42,TRUE,2010/11/29
1424,"Juno Lighting Inc.",Juno,"IC20LEDG2-27K + 204WHZ-WH",Luminaire,FALSE,,13,42,TRUE,2010/11/29
1426,"Juno Lighting Inc.",Juno,"IC20LEDG2-27K + 205W-WH",Luminaire,FALSE,,13,41,TRUE,2010/11/29
2362,"Juno Lighting Inc.",Juno,"IC20LEDG2-27K-120 + 204C-WH",Luminaire,FALSE,,14,45,TRUE,2011/04/01
2363,"Juno Lighting Inc.",Juno,"IC20LEDG2-27K-120 + 204G-WH",Luminaire,FALSE,,14,44,TRUE,2011/04/01
2364,"Juno Lighting Inc.",Juno,"IC20LEDG2-27K-120 + 204HZ-WH",Luminaire,FALSE,,14,44,TRUE,2011/04/01
2368,"Juno Lighting Inc.",Juno,"IC20LEDG2-27K-120 + 204PT-SC",Luminaire,FALSE,,14,42,TRUE,2011/04/01
2365,"Juno Lighting Inc.",Juno,"IC20LEDG2-27K-120 + 204W-WH",Luminaire,FALSE,,14,44,TRUE,2011/04/01
2366,"Juno Lighting Inc.",Juno,"IC20LEDG2-27K-120 + 204WHZ-ABZ",Luminaire,FALSE,,14,42,TRUE,2011/04/01
2367,"Juno Lighting Inc.",Juno,"IC20LEDG2-27K-120 + 204WHZ-WH",Luminaire,FALSE,,14,42,TRUE,2011/04/01
2369,"Juno Lighting Inc.",Juno,"IC20LEDG2-27K-120 + 205W-WH",Luminaire,FALSE,,14,41,TRUE,2011/04/01
1443,"Juno Lighting Inc.",Juno,"IC20LEDG2-35K + 204B-WH",Luminaire,FALSE,,13,42,TRUE,2010/11/29
1435,"Juno Lighting Inc.",Juno,"IC20LEDG2-35K + 204C-WH",Luminaire,FALSE,,13,49,TRUE,2010/11/29
1436,"Juno Lighting Inc.",Juno,"IC20LEDG2-35K + 204G-WH",Luminaire,FALSE,,13,48,TRUE,2010/11/29
1437,"Juno Lighting Inc.",Juno,"IC20LEDG2-35K + 204HZ-WH",Luminaire,FALSE,,13,48,TRUE,2010/11/29
1441,"Juno Lighting Inc.",Juno,"IC20LEDG2-35K + 204PT-SC",Luminaire,FALSE,,13,46,TRUE,2010/11/29
1438,"Juno Lighting Inc.",Juno,"IC20LEDG2-35K + 204W-WH",Luminaire,FALSE,,13,48,TRUE,2010/11/29
1439,"Juno Lighting Inc.",Juno,"IC20LEDG2-35K + 204WHZ-ABZ",Luminaire,FALSE,,13,46,TRUE,2010/11/29
1440,"Juno Lighting Inc.",Juno,"IC20LEDG2-35K + 204WHZ-WH",Luminaire,FALSE,,13,46,TRUE,2010/11/29
1442,"Juno Lighting Inc.",Juno,"IC20LEDG2-35K + 205W-WH",Luminaire,FALSE,,13,46,TRUE,2010/11/29
2386,"Juno Lighting Inc.",Juno,"IC20LEDG2-35K-120 + 204B-WH",Luminaire,FALSE,,14,42,TRUE,2011/04/01
2378,"Juno Lighting Inc.",Juno,"IC20LEDG2-35K-120 + 204C-WH",Luminaire,FALSE,,14,49,TRUE,2011/04/01
2379,"Juno Lighting Inc.",Juno,"IC20LEDG2-35K-120 + 204G-WH",Luminaire,FALSE,,14,48,TRUE,2011/04/01
2380,"Juno Lighting Inc.",Juno,"IC20LEDG2-35K-120 + 204HZ-WH",Luminaire,FALSE,,14,48,TRUE,2011/04/01
2384,"Juno Lighting Inc.",Juno,"IC20LEDG2-35K-120 + 204PT-SC",Luminaire,FALSE,,14,46,TRUE,2011/04/01
2381,"Juno Lighting Inc.",Juno,"IC20LEDG2-35K-120 + 204W-WH",Luminaire,FALSE,,14,48,TRUE,2011/04/01
2382,"Juno Lighting Inc.",Juno,"IC20LEDG2-35K-120 + 204WHZ-ABZ",Luminaire,FALSE,,14,46,TRUE,2011/04/01
2383,"Juno Lighting Inc.",Juno,"IC20LEDG2-35K-120 + 204WHZ-WH",Luminaire,FALSE,,14,46,TRUE,2011/04/01
2385,"Juno Lighting Inc.",Juno,"IC20LEDG2-35K-120 + 205W-WH",Luminaire,FALSE,,14,46,TRUE,2011/04/01
1427,"Juno Lighting Inc.",Juno,"IC20LEDG2-3K + 204C-WH",Luminaire,FALSE,,13,46,TRUE,2010/11/29
1428,"Juno Lighting Inc.",Juno,"IC20LEDG2-3K + 204G-WH",Luminaire,FALSE,,13,45,TRUE,2010/11/29
1429,"Juno Lighting Inc.",Juno,"IC20LEDG2-3K + 204HZ-WH",Luminaire,FALSE,,13,45,TRUE,2010/11/29
1433,"Juno Lighting Inc.",Juno,"IC20LEDG2-3K + 204PT-SC",Luminaire,FALSE,,13,43,TRUE,2010/11/29
1430,"Juno Lighting Inc.",Juno,"IC20LEDG2-3K + 204W-WH",Luminaire,FALSE,,13,45,TRUE,2010/11/29
1431,"Juno Lighting Inc.",Juno,"IC20LEDG2-3K + 204WHZ-ABZ",Luminaire,FALSE,,13,43,TRUE,2010/11/29
1432,"Juno Lighting Inc.",Juno,"IC20LEDG2-3K + 204WHZ-WH",Luminaire,FALSE,,13,43,TRUE,2010/11/29
1434,"Juno Lighting Inc.",Juno,"IC20LEDG2-3K + 205W-WH",Luminaire,FALSE,,13,42,TRUE,2010/11/29
2370,"Juno Lighting Inc.",Juno,"IC20LEDG2-3K-120 + 204C-WH",Luminaire,FALSE,,14,46,TRUE,2011/04/01
2371,"Juno Lighting Inc.",Juno,"IC20LEDG2-3K-120 + 204G-WH",Luminaire,FALSE,,14,45,TRUE,2011/04/01
2372,"Juno Lighting Inc.",Juno,"IC20LEDG2-3K-120 + 204HZ-WH",Luminaire,FALSE,,14,45,TRUE,2011/04/01
2376,"Juno Lighting Inc.",Juno,"IC20LEDG2-3K-120 + 204PT-SC",Luminaire,FALSE,,14,43,TRUE,2011/04/01
2373,"Juno Lighting Inc.",Juno,"IC20LEDG2-3K-120 + 204W-WH",Luminaire,FALSE,,14,45,TRUE,2011/04/01
2374,"Juno Lighting Inc.",Juno,"IC20LEDG2-3K-120 + 204WHZ-ABZ",Luminaire,FALSE,,14,43,TRUE,2011/04/01
2375,"Juno Lighting Inc.",Juno,"IC20LEDG2-3K-120 + 204WHZ-WH",Luminaire,FALSE,,14,43,TRUE,2011/04/01
2377,"Juno Lighting Inc.",Juno,"IC20LEDG2-3K-120 + 205W-WH",Luminaire,FALSE,,14,42,TRUE,2011/04/01
1452,"Juno Lighting Inc.",Juno,"IC20LEDG2-41K + 204B-WH",Luminaire,FALSE,,13,42,TRUE,2010/11/29
1444,"Juno Lighting Inc.",Juno,"IC20LEDG2-41K + 204C-WH",Luminaire,FALSE,,13,49,TRUE,2010/11/29
1445,"Juno Lighting Inc.",Juno,"IC20LEDG2-41K + 204G-WH",Luminaire,FALSE,,13,48,TRUE,2010/11/29
1446,"Juno Lighting Inc.",Juno,"IC20LEDG2-41K + 204HZ-WH",Luminaire,FALSE,,13,48,TRUE,2010/11/29
1450,"Juno Lighting Inc.",Juno,"IC20LEDG2-41K + 204PT-SC",Luminaire,FALSE,,13,46,TRUE,2010/11/29
1447,"Juno Lighting Inc.",Juno,"IC20LEDG2-41K + 204W-WH",Luminaire,FALSE,,13,48,TRUE,2010/11/29
1448,"Juno Lighting Inc.",Juno,"IC20LEDG2-41K + 204WHZ-ABZ",Luminaire,FALSE,,13,46,TRUE,2010/11/29
1449,"Juno Lighting Inc.",Juno,"IC20LEDG2-41K + 204WHZ-WH",Luminaire,FALSE,,13,46,TRUE,2010/11/29
1451,"Juno Lighting Inc.",Juno,"IC20LEDG2-41K + 205W-WH",Luminaire,FALSE,,13,46,TRUE,2010/11/29
2395,"Juno Lighting Inc.",Juno,"IC20LEDG2-41K-120 + 204B-WH",Luminaire,FALSE,,14,42,TRUE,2011/04/01
2387,"Juno Lighting Inc.",Juno,"IC20LEDG2-41K-120 + 204C-WH",Luminaire,FALSE,,14,49,TRUE,2011/04/01
2388,"Juno Lighting Inc.",Juno,"IC20LEDG2-41K-120 + 204G-WH",Luminaire,FALSE,,14,48,TRUE,2011/04/01
2389,"Juno Lighting Inc.",Juno,"IC20LEDG2-41K-120 + 204HZ-WH",Luminaire,FALSE,,14,48,TRUE,2011/04/01
2393,"Juno Lighting Inc.",Juno,"IC20LEDG2-41K-120 + 204PT-SC",Luminaire,FALSE,,14,46,TRUE,2011/04/01
2390,"Juno Lighting Inc.",Juno,"IC20LEDG2-41K-120 + 204W-WH",Luminaire,FALSE,,14,48,TRUE,2011/04/01
2391,"Juno Lighting Inc.",Juno,"IC20LEDG2-41K-120 + 204WHZ-ABZ",Luminaire,FALSE,,14,46,TRUE,2011/04/01
2392,"Juno Lighting Inc.",Juno,"IC20LEDG2-41K-120 + 204WHZ-WH",Luminaire,FALSE,,14,46,TRUE,2011/04/01
2394,"Juno Lighting Inc.",Juno,"IC20LEDG2-41K-120 + 205W-WH",Luminaire,FALSE,,14,46,TRUE,2011/04/01
2920,"Juno Lighting Inc.",Juno,"IC20LEDG3-27K-1 + 204-WHZ-WH",Luminaire,FALSE,,11,49,TRUE,2011/10/07
2915,"Juno Lighting Inc.",Juno,"IC20LEDG3-27K-1 + 204C-WH",Luminaire,FALSE,,11,57,TRUE,2011/10/07
2916,"Juno Lighting Inc.",Juno,"IC20LEDG3-27K-1 + 204G-WH",Luminaire,FALSE,,11,54,TRUE,2011/10/07
2917,"Juno Lighting Inc.",Juno,"IC20LEDG3-27K-1 + 204HZ-WH",Luminaire,FALSE,,11,53,TRUE,2011/10/07
2921,"Juno Lighting Inc.",Juno,"IC20LEDG3-27K-1 + 204PT-SC",Luminaire,FALSE,,11,49,TRUE,2011/10/07
2918,"Juno Lighting Inc.",Juno,"IC20LEDG3-27K-1 + 204W-WH",Luminaire,FALSE,,11,49,TRUE,2011/10/07
2919,"Juno Lighting Inc.",Juno,"IC20LEDG3-27K-1 + 204WHZ-ABZ",Luminaire,FALSE,,11,49,TRUE,2011/10/07
2922,"Juno Lighting Inc.",Juno,"IC20LEDG3-27K-1 + 205W-WH",Luminaire,FALSE,,11,48,TRUE,2011/10/07
3089,"Juno Lighting Inc.",Juno,"IC20LEDG3-27K-U + 204-WHZ-WH",Luminaire,FALSE,,12,42,TRUE,2011/10/07
3084,"Juno Lighting Inc.",Juno,"IC20LEDG3-27K-U + 204C-WH",Luminaire,FALSE,,12,48,TRUE,2011/10/07
3085,"Juno Lighting Inc.",Juno,"IC20LEDG3-27K-U + 204G-WH",Luminaire,FALSE,,12,46,TRUE,2011/10/07
3086,"Juno Lighting Inc.",Juno,"IC20LEDG3-27K-U + 204HZ-WH",Luminaire,FALSE,,12,45,TRUE,2011/10/07
3090,"Juno Lighting Inc.",Juno,"IC20LEDG3-27K-U + 204PT-SC",Luminaire,FALSE,,12,42,TRUE,2011/10/07
3087,"Juno Lighting Inc.",Juno,"IC20LEDG3-27K-U + 204W-WH",Luminaire,FALSE,,12,42,TRUE,2011/10/07
3088,"Juno Lighting Inc.",Juno,"IC20LEDG3-27K-U + 204WHZ-ABZ",Luminaire,FALSE,,12,42,TRUE,2011/10/07
3091,"Juno Lighting Inc.",Juno,"IC20LEDG3-27K-U + 205W-WH",Luminaire,FALSE,,12,41,TRUE,2011/10/07
2937,"Juno Lighting Inc.",Juno,"IC20LEDG3-35K-1 + 204-WHZ-WH",Luminaire,FALSE,,11,54,TRUE,2011/10/07
2940,"Juno Lighting Inc.",Juno,"IC20LEDG3-35K-1 + 204B-WH",Luminaire,FALSE,,11,42,TRUE,2011/10/07
2932,"Juno Lighting Inc.",Juno,"IC20LEDG3-35K-1 + 204C-WH",Luminaire,FALSE,,11,63,TRUE,2011/10/07
2933,"Juno Lighting Inc.",Juno,"IC20LEDG3-35K-1 + 204G-WH",Luminaire,FALSE,,11,60,TRUE,2011/10/07
2934,"Juno Lighting Inc.",Juno,"IC20LEDG3-35K-1 + 204HZ-WH",Luminaire,FALSE,,11,59,TRUE,2011/10/07
2938,"Juno Lighting Inc.",Juno,"IC20LEDG3-35K-1 + 204PT-SC",Luminaire,FALSE,,11,54,TRUE,2011/10/07
2935,"Juno Lighting Inc.",Juno,"IC20LEDG3-35K-1 + 204W-WH",Luminaire,FALSE,,11,55,TRUE,2011/10/07
2936,"Juno Lighting Inc.",Juno,"IC20LEDG3-35K-1 + 204WHZ-ABZ",Luminaire,FALSE,,11,54,TRUE,2011/10/07
2942,"Juno Lighting Inc.",Juno,"IC20LEDG3-35K-1 + 205B***",Luminaire,FALSE,,11,40,TRUE,2011/10/07
2941,"Juno Lighting Inc.",Juno,"IC20LEDG3-35K-1 + 205B-ABZ",Luminaire,FALSE,,11,40,TRUE,2011/10/07
2939,"Juno Lighting Inc.",Juno,"IC20LEDG3-35K-1 + 205W-WH",Luminaire,FALSE,,11,54,TRUE,2011/10/07
3105,"Juno Lighting Inc.",Juno,"IC20LEDG3-35K-U + 204-WHZ-WH",Luminaire,FALSE,,12,46,TRUE,2011/10/07
3100,"Juno Lighting Inc.",Juno,"IC20LEDG3-35K-U + 204C-WH",Luminaire,FALSE,,12,54,TRUE,2011/10/07
3101,"Juno Lighting Inc.",Juno,"IC20LEDG3-35K-U + 204G-WH",Luminaire,FALSE,,12,51,TRUE,2011/10/07
3102,"Juno Lighting Inc.",Juno,"IC20LEDG3-35K-U + 204HZ-WH",Luminaire,FALSE,,12,50,TRUE,2011/10/07
3106,"Juno Lighting Inc.",Juno,"IC20LEDG3-35K-U + 204PT-SC",Luminaire,FALSE,,12,46,TRUE,2011/10/07
3103,"Juno Lighting Inc.",Juno,"IC20LEDG3-35K-U + 204W-WH",Luminaire,FALSE,,12,47,TRUE,2011/10/07
3104,"Juno Lighting Inc.",Juno,"IC20LEDG3-35K-U + 204WHZ-ABZ",Luminaire,FALSE,,12,46,TRUE,2011/10/07
3107,"Juno Lighting Inc.",Juno,"IC20LEDG3-35K-U + 205W-WH",Luminaire,FALSE,,12,46,TRUE,2011/10/07
2928,"Juno Lighting Inc.",Juno,"IC20LEDG3-3K-1 + 204-WHZ-WH",Luminaire,FALSE,,11,53,TRUE,2011/10/07
2931,"Juno Lighting Inc.",Juno,"IC20LEDG3-3K-1 + 204B-WH",Luminaire,FALSE,,11,41,TRUE,2011/10/07
2923,"Juno Lighting Inc.",Juno,"IC20LEDG3-3K-1 + 204C-WH",Luminaire,FALSE,,11,61,TRUE,2011/10/07
2924,"Juno Lighting Inc.",Juno,"IC20LEDG3-3K-1 + 204G-WH",Luminaire,FALSE,,11,58,TRUE,2011/10/07
2925,"Juno Lighting Inc.",Juno,"IC20LEDG3-3K-1 + 204HZ-WH",Luminaire,FALSE,,11,57,TRUE,2011/10/07
