Column1,Manufacturer Name,Brand Name,Model Number,Energy Source,Pilot Light (T/F),Heattraps (T/F),Hot Water Supply Boiler (T/F),Insulation Type,Mobile Home (T/F),Rated Volume,Measured Volume,Input BTUH,Thermal Efficiency,Standby Loss Percent/Hour,Standby Loss BTUH,Recovery Electric Power Watts,Standby Electric Power Watts,Insulation R-Value,Flue Damper (T/F),Fan Assisted Combustion (T/F),Add Date,
1711,American Water Heater Co.,American Water Heater Co.,PG6 50-130-2PV       ,LPG,False,,,,False,,47.8,130000,94.9,0.78,,112,37,,,,5/28/2002 12:00:00 AM,
767,American Water Heater Co.,American Water Heater Co.,PG6 50-150-2NV,Natural Gas,False,False,,Non-Ozone-Depleting,False,50.0,47.9,150000,95.1,0.86,239,65,157,,,,3/29/2005 12:00:00 AM,
773,American Water Heater Co.,American Water Heater Co.,PG6 50-150-2PV,LPG,False,False,,Non-Ozone-Depleting,False,50.0,47.9,150000,95.1,0.86,239,65,157,,,,3/29/2005 12:00:00 AM,
2039,American Water Heater Co.,American Water Heater Co.,PG6 50-175-3NV       ,Natural Gas,False,,,,False,,48.3,175000,95.5,0.81,,133,50,,,,6/20/2002 12:00:00 AM,
2047,American Water Heater Co.,American Water Heater Co.,PG6 50-175-3PV       ,LPG,False,,,,False,,48.3,175000,95.5,0.81,,133,50,,,,6/20/2002 12:00:00 AM,
2009,American Water Heater Co.,American Water Heater Co.,PG8 34-100-2NV       ,Natural Gas,False,,,,False,,32.7,100000,96.7,1.12,,52,21,,,,6/20/2002 12:00:00 AM,
2016,American Water Heater Co.,American Water Heater Co.,PG8 34-100-2PV       ,LPG,False,,,,False,,32.7,100000,96.7,1.12,,52,21,,,,6/20/2002 12:00:00 AM,
1988,American Water Heater Co.,American Water Heater Co.,PG8 34-130-2NV       ,Natural Gas,False,,,,False,,32.7,130000,96.8,1.31,,119,48,,,,5/28/2002 12:00:00 AM,
1764,American Water Heater Co.,American Water Heater Co.,PG8 34-130-2PV       ,LPG,False,,,,False,,32.7,130000,96.8,1.31,,119,48,,,,5/28/2002 12:00:00 AM,
1710,American Water Heater Co.,American Water Heater Co.,PG8 50-130-2NV       ,Natural Gas,False,,,,False,,47.8,130000,94.9,0.78,,112,37,,,,5/28/2002 12:00:00 AM,
1727,American Water Heater Co.,American Water Heater Co.,PG8 50-130-2PV       ,LPG,False,,,,False,,47.8,130000,94.9,0.78,,112,37,,,,5/28/2002 12:00:00 AM,
2040,American Water Heater Co.,American Water Heater Co.,PG8 50-175-3NV       ,Natural Gas,False,,,,False,,48.3,175000,95.5,0.81,,133,50,,,,6/20/2002 12:00:00 AM,
2048,American Water Heater Co.,American Water Heater Co.,PG8 50-175-3PV       ,LPG,False,,,,False,,48.3,175000,95.5,0.81,,133,50,,,,6/20/2002 12:00:00 AM,
74,American Water Heater Co.,American Water Heater Co.,PG9 100-199-3NV,Natural Gas,False,,,Ozone-Depleting,False,100.0,97.9,199000,96.0,1.01,573,126,11,,,,9/27/2004 12:00:00 AM,
79,American Water Heater Co.,American Water Heater Co.,PG9 100-199-3PV,LPG,False,,,Ozone-Depleting,False,100.0,97.9,199000,96.0,1.01,573,126,11,,,,9/27/2004 12:00:00 AM,
2010,American Water Heater Co.,American Water Heater Co.,PG9 34-100-2NV       ,Natural Gas,False,,,,False,,32.7,100000,96.7,1.12,,52,21,,,,6/20/2002 12:00:00 AM,
2017,American Water Heater Co.,American Water Heater Co.,PG9 34-100-2PV       ,LPG,False,,,,False,,32.7,100000,96.7,1.12,,52,21,,,,6/20/2002 12:00:00 AM,
1679,American Water Heater Co.,American Water Heater Co.,PG9 34-130-2NV       ,Natural Gas,False,,,,False,,32.7,130000,96.8,1.31,,119,48,,,,5/28/2002 12:00:00 AM,
1723,American Water Heater Co.,American Water Heater Co.,PG9 34-130-2PV       ,LPG,False,,,,False,,32.7,130000,96.8,1.31,,119,48,,,,5/28/2002 12:00:00 AM,
1994,American Water Heater Co.,American Water Heater Co.,PG9 50-130-2NV       ,Natural Gas,False,,,,False,,47.8,130000,94.9,0.78,,112,37,,,,5/28/2002 12:00:00 AM,
1738,American Water Heater Co.,American Water Heater Co.,PG9 50-130-2PV       ,LPG,False,,,,False,,47.8,130000,94.9,0.78,,112,37,,,,5/28/2002 12:00:00 AM,
768,American Water Heater Co.,American Water Heater Co.,PG9 50-150-2NV,Natural Gas,False,False,,Non-Ozone-Depleting,False,50.0,47.9,150000,95.1,0.86,239,65,157,,,,3/29/2005 12:00:00 AM,
774,American Water Heater Co.,American Water Heater Co.,PG9 50-150-2PV,LPG,False,False,,Non-Ozone-Depleting,False,50.0,47.9,150000,95.1,0.86,239,65,157,,,,3/29/2005 12:00:00 AM,
2041,American Water Heater Co.,American Water Heater Co.,PG9 50-175-3NV       ,Natural Gas,False,,,,False,,48.3,175000,95.5,0.81,,133,50,,,,6/20/2002 12:00:00 AM,
2049,American Water Heater Co.,American Water Heater Co.,PG9 50-175-3PV       ,LPG,False,,,,False,,48.3,175000,95.5,0.81,,133,50,,,,6/20/2002 12:00:00 AM,
2020,American Water Heater Co.,American Water Heater Co.,PGC1 34-100-2NV      ,Natural Gas,False,,,,False,,32.7,100000,96.7,1.12,,52,21,,,,6/20/2002 12:00:00 AM,
2028,American Water Heater Co.,American Water Heater Co.,PGC1 34-100-2PV      ,LPG,False,,,,False,,32.7,100000,96.7,1.12,,52,21,,,,6/20/2002 12:00:00 AM,
1993,American Water Heater Co.,American Water Heater Co.,PGC1 34-130-2NV      ,Natural Gas,False,,,,False,,32.7,130000,96.8,1.31,,119,48,,,,5/28/2002 12:00:00 AM,
1670,American Water Heater Co.,American Water Heater Co.,PGC1 34-130-2PV      ,LPG,False,,,,False,,32.7,130000,96.8,1.31,,119,48,,,,5/28/2002 12:00:00 AM,
1712,American Water Heater Co.,American Water Heater Co.,PGC1 50-130-2NV      ,Natural Gas,False,,,,False,,47.8,130000,94.9,0.78,,112,37,,,,5/28/2002 12:00:00 AM,
1691,American Water Heater Co.,American Water Heater Co.,PGC1 50-130-2PV      ,LPG,False,,,,False,,47.8,130000,94.9,0.78,,112,37,,,,5/28/2002 12:00:00 AM,
1960,American Water Heater Co.,American Water Heater Co.,PGC1 50-175-3NV      ,Natural Gas,False,,,,False,,48.3,175000,95.5,0.81,,133,50,,,,6/20/2002 12:00:00 AM,
1968,American Water Heater Co.,American Water Heater Co.,PGC1 50-175-3PV      ,LPG,False,,,,False,,48.3,175000,95.5,0.81,,133,50,,,,6/20/2002 12:00:00 AM,
86,American Water Heater Co.,American Water Heater Co.,PGC10 100-199-3NV,Natural Gas,False,,,Ozone-Depleting,False,100.0,97.9,199000,96.0,1.01,573,126,11,,,,9/27/2004 12:00:00 AM,
24,American Water Heater Co.,American Water Heater Co.,PGC10 100-199-3PV,LPG,False,,,Ozone-Depleting,False,100.0,97.9,199000,96.0,1.01,573,126,11,,,,9/27/2004 12:00:00 AM,
2026,American Water Heater Co.,American Water Heater Co.,PGC10 34-100-2NV     ,Natural Gas,False,,,,False,,32.7,100000,96.7,1.12,,52,21,,,,6/20/2002 12:00:00 AM,
2034,American Water Heater Co.,American Water Heater Co.,PGC10 34-100-2PV     ,LPG,False,,,,False,,32.7,100000,96.7,1.12,,52,21,,,,6/20/2002 12:00:00 AM,
1690,American Water Heater Co.,American Water Heater Co.,PGC10 34-130-2NV     ,Natural Gas,False,,,,False,,32.7,130000,96.8,1.31,,119,48,,,,5/28/2002 12:00:00 AM,
1671,American Water Heater Co.,American Water Heater Co.,PGC10 34-130-2PV     ,LPG,False,,,,False,,32.7,130000,96.8,1.31,,119,48,,,,5/28/2002 12:00:00 AM,
1681,American Water Heater Co.,American Water Heater Co.,PGC10 50-130-2NV     ,Natural Gas,False,,,,False,,47.8,130000,94.9,0.78,,112,37,,,,5/28/2002 12:00:00 AM,
1662,American Water Heater Co.,American Water Heater Co.,PGC10 50-130-2PV     ,LPG,False,,,,False,,47.8,130000,94.9,0.78,,112,37,,,,5/28/2002 12:00:00 AM,
781,American Water Heater Co.,American Water Heater Co.,PGC10 50-150-2NV,Natural Gas,False,False,,Non-Ozone-Depleting,False,50.0,47.9,150000,95.1,0.86,239,65,157,,,,3/29/2005 12:00:00 AM,
787,American Water Heater Co.,American Water Heater Co.,PGC10 50-150-2PV,LPG,False,False,,Non-Ozone-Depleting,False,50.0,47.9,150000,95.1,0.86,239,65,157,,,,3/29/2005 12:00:00 AM,
1966,American Water Heater Co.,American Water Heater Co.,PGC10 50-175-3NV     ,Natural Gas,False,,,,False,,48.3,175000,95.5,0.81,,133,50,,,,6/20/2002 12:00:00 AM,
1974,American Water Heater Co.,American Water Heater Co.,PGC10 50-175-3PV     ,LPG,False,,,,False,,48.3,175000,95.5,0.81,,133,50,,,,6/20/2002 12:00:00 AM,
87,American Water Heater Co.,American Water Heater Co.,PGC12 100-199-3NV,Natural Gas,False,,,Ozone-Depleting,False,100.0,97.9,199000,96.0,1.01,573,126,11,,,,9/27/2004 12:00:00 AM,
91,American Water Heater Co.,American Water Heater Co.,PGC12 100-199-3PV,LPG,False,,,Ozone-Depleting,False,100.0,97.9,199000,96.0,1.01,573,126,11,,,,9/27/2004 12:00:00 AM,
2027,American Water Heater Co.,American Water Heater Co.,PGC12 34-100-2NV     ,Natural Gas,False,,,,False,,32.7,100000,96.7,1.12,,52,21,,,,6/20/2002 12:00:00 AM,
2035,American Water Heater Co.,American Water Heater Co.,PGC12 34-100-3PV     ,LPG,False,,,,False,,32.7,100000,96.7,1.12,,52,21,,,,6/20/2002 12:00:00 AM,
1695,American Water Heater Co.,American Water Heater Co.,PGC12 34-130-2NV     ,Natural Gas,False,,,,False,,32.7,130000,96.8,1.31,,119,48,,,,5/28/2002 12:00:00 AM,
1736,American Water Heater Co.,American Water Heater Co.,PGC12 34-130-2PV     ,LPG,False,,,,False,,32.7,130000,96.8,1.31,,119,48,,,,5/28/2002 12:00:00 AM,
1682,American Water Heater Co.,American Water Heater Co.,PGC12 50-130-2NV     ,Natural Gas,False,,,,False,,47.8,130000,94.9,0.78,,112,37,,,,5/28/2002 12:00:00 AM,
1743,American Water Heater Co.,American Water Heater Co.,PGC12 50-130-2PV     ,LPG,False,,,,False,,47.8,130000,94.9,0.78,,112,37,,,,5/28/2002 12:00:00 AM,
782,American Water Heater Co.,American Water Heater Co.,PGC12 50-150-2NV,Natural Gas,False,False,,Non-Ozone-Depleting,False,50.0,47.9,150000,95.1,0.86,239,65,157,,,,3/29/2005 12:00:00 AM,
788,American Water Heater Co.,American Water Heater Co.,PGC12 50-150-2PV,LPG,False,False,,Non-Ozone-Depleting,False,50.0,47.9,150000,95.1,0.86,239,65,157,,,,3/29/2005 12:00:00 AM,
1967,American Water Heater Co.,American Water Heater Co.,PGC12 50-175-3NV     ,Natural Gas,False,,,,False,,48.3,175000,95.5,0.81,,133,50,,,,6/20/2002 12:00:00 AM,
1975,American Water Heater Co.,American Water Heater Co.,PGC12 50-175-3PV     ,LPG,False,,,,False,,48.3,175000,95.5,0.81,,133,50,,,,6/20/2002 12:00:00 AM,
82,American Water Heater Co.,American Water Heater Co.,PGC3 100-199-3NV,Natural Gas,False,,,Ozone-Depleting,False,100.0,97.9,199000,96.0,1.01,573,126,11,,,,9/27/2004 12:00:00 AM,
88,American Water Heater Co.,American Water Heater Co.,PGC3 100-199-3PV,LPG,False,,,Ozone-Depleting,False,100.0,97.9,199000,96.0,1.01,573,126,11,,,,9/27/2004 12:00:00 AM,
2021,American Water Heater Co.,American Water Heater Co.,PGC3 34-100-2NV      ,Natural Gas,False,,,,False,,32.7,100000,96.7,1.12,,52,21,,,,6/20/2002 12:00:00 AM,
2029,American Water Heater Co.,American Water Heater Co.,PGC3 34-100-2PV      ,LPG,False,,,,False,,32.7,100000,96.7,1.12,,52,21,,,,6/20/2002 12:00:00 AM,
1989,American Water Heater Co.,American Water Heater Co.,PGC3 34-130-2NV      ,Natural Gas,False,,,,False,,32.7,130000,96.8,1.31,,119,48,,,,5/28/2002 12:00:00 AM,
1858,American Water Heater Co.,American Water Heater Co.,PGC3 34-130-2PV      ,LPG,False,,,,False,,32.7,130000,96.8,1.31,,119,48,,,,5/28/2002 12:00:00 AM,
1739,American Water Heater Co.,American Water Heater Co.,PGC3 50-130-2NV      ,Natural Gas,False,,,,False,,47.8,130000,94.9,0.78,,112,37,,,,5/28/2002 12:00:00 AM,
1740,American Water Heater Co.,American Water Heater Co.,PGC3 50-130-2PV      ,LPG,False,,,,False,,47.8,130000,94.9,0.78,,112,37,,,,5/28/2002 12:00:00 AM,
777,American Water Heater Co.,American Water Heater Co.,PGC3 50-150-2NV,Natural Gas,False,False,,Non-Ozone-Depleting,False,50.0,47.9,150000,95.1,0.86,239,65,157,,,,3/29/2005 12:00:00 AM,
783,American Water Heater Co.,American Water Heater Co.,PGC3 50-150-2PV,LPG,False,False,,Non-Ozone-Depleting,False,50.0,47.9,150000,95.1,0.86,239,65,157,,,,3/29/2005 12:00:00 AM,
1961,American Water Heater Co.,American Water Heater Co.,PGC3 50-175-3NV      ,Natural Gas,False,,,,False,,48.3,175000,95.5,0.81,,133,50,,,,6/20/2002 12:00:00 AM,
1969,American Water Heater Co.,American Water Heater Co.,PGC3 50-175-3PV      ,LPG,False,,,,False,,48.3,175000,95.5,0.81,,133,50,,,,6/20/2002 12:00:00 AM,
83,American Water Heater Co.,American Water Heater Co.,PGC5 100-199-3NV,Natural Gas,False,,,Ozone-Depleting,False,100.0,97.9,199000,96.0,1.01,573,126,11,,,,9/27/2004 12:00:00 AM,
89,American Water Heater Co.,American Water Heater Co.,PGC5 100-199-3PV,LPG,False,,,Ozone-Depleting,False,100.0,97.9,199000,96.0,1.01,573,126,11,,,,9/27/2004 12:00:00 AM,
2022,American Water Heater Co.,American Water Heater Co.,PGC5 34-100-2NV      ,Natural Gas,False,,,,False,,32.7,100000,96.7,1.12,,52,21,,,,6/20/2002 12:00:00 AM,
2030,American Water Heater Co.,American Water Heater Co.,PGC5 34-100-2PV      ,LPG,False,,,,False,,32.7,100000,96.7,1.12,,52,21,,,,6/20/2002 12:00:00 AM,
1724,American Water Heater Co.,American Water Heater Co.,PGC5 34-130-2NV      ,Natural Gas,False,,,,False,,32.7,130000,96.8,1.31,,119,48,,,,5/28/2002 12:00:00 AM,
1709,American Water Heater Co.,American Water Heater Co.,PGC5 34-130-2PV      ,LPG,False,,,,False,,32.7,130000,96.8,1.31,,119,48,,,,5/28/2002 12:00:00 AM,
1698,American Water Heater Co.,American Water Heater Co.,PGC5 50-130-2NV      ,Natural Gas,False,,,,False,,47.8,130000,94.9,0.78,,112,37,,,,5/28/2002 12:00:00 AM,
1683,American Water Heater Co.,American Water Heater Co.,PGC5 50-130-2PV      ,LPG,False,,,,False,,47.8,130000,94.9,0.78,,112,37,,,,5/28/2002 12:00:00 AM,
778,American Water Heater Co.,American Water Heater Co.,PGC5 50-150-2NV,Natural Gas,False,False,,Non-Ozone-Depleting,False,50.0,47.9,150000,95.1,0.86,239,65,157,,,,3/29/2005 12:00:00 AM,
784,American Water Heater Co.,American Water Heater Co.,PGC5 50-150-2PV,LPG,False,False,,Non-Ozone-Depleting,False,50.0,47.9,150000,95.1,0.86,239,65,157,,,,3/29/2005 12:00:00 AM,
1962,American Water Heater Co.,American Water Heater Co.,PGC5 50-175-3NV      ,Natural Gas,False,,,,False,,48.3,175000,95.5,0.81,,133,50,,,,6/20/2002 12:00:00 AM,
1970,American Water Heater Co.,American Water Heater Co.,PGC5 50-175-3PV      ,LPG,False,,,,False,,48.3,175000,95.5,0.81,,133,50,,,,6/20/2002 12:00:00 AM,
84,American Water Heater Co.,American Water Heater Co.,PGC6 100-199-3NV,Natural Gas,False,,,Ozone-Depleting,False,100.0,97.9,199000,96.0,1.01,573,126,11,,,,9/27/2004 12:00:00 AM,
23,American Water Heater Co.,American Water Heater Co.,PGC6 100-199-3PV,LPG,False,,,Ozone-Depleting,False,100.0,97.9,199000,96.0,1.01,573,126,11,,,,9/27/2004 12:00:00 AM,
2023,American Water Heater Co.,American Water Heater Co.,PGC6 34-100-2NV      ,Natural Gas,False,,,,False,,32.7,100000,96.7,1.12,,52,21,,,,6/20/2002 12:00:00 AM,
2031,American Water Heater Co.,American Water Heater Co.,PGC6 34-100-2PV      ,LPG,False,,,,False,,32.7,100000,96.7,1.12,,52,21,,,,6/20/2002 12:00:00 AM,
1990,American Water Heater Co.,American Water Heater Co.,PGC6 34-130-2NV      ,Natural Gas,False,,,,False,,32.7,130000,96.8,1.31,,119,48,,,,5/28/2002 12:00:00 AM,
1696,American Water Heater Co.,American Water Heater Co.,PGC6 34-130-2PV      ,LPG,False,,,,False,,32.7,130000,96.8,1.31,,119,48,,,,5/28/2002 12:00:00 AM,
1699,American Water Heater Co.,American Water Heater Co.,PGC6 50-130-2NV      ,Natural Gas,False,,,,False,,47.8,130000,94.9,0.78,,112,37,,,,5/28/2002 12:00:00 AM,
1771,American Water Heater Co.,American Water Heater Co.,PGC6 50-130-2PV      ,LPG,False,,,,False,,47.8,130000,94.9,0.78,,112,37,,,,5/28/2002 12:00:00 AM,
779,American Water Heater Co.,American Water Heater Co.,PGC6 50-150-2NV,Natural Gas,False,False,,Non-Ozone-Depleting,False,50.0,47.9,150000,95.1,0.86,239,65,157,,,,3/29/2005 12:00:00 AM,
785,American Water Heater Co.,American Water Heater Co.,PGC6 50-150-2PV,LPG,False,False,,Non-Ozone-Depleting,False,50.0,47.9,150000,95.1,0.86,239,65,157,,,,3/29/2005 12:00:00 AM,
1963,American Water Heater Co.,American Water Heater Co.,PGC6 50-175-3NV      ,Natural Gas,False,,,,False,,48.3,175000,95.5,0.81,,133,50,,,,6/20/2002 12:00:00 AM,
1971,American Water Heater Co.,American Water Heater Co.,PGC6 50-175-3PV      ,LPG,False,,,,False,,48.3,175000,95.5,0.81,,133,50,,,,6/20/2002 12:00:00 AM,
2024,American Water Heater Co.,American Water Heater Co.,PGC8 34-100-2NV      ,Natural Gas,False,,,,False,,32.7,100000,96.7,1.12,,52,21,,,,6/20/2002 12:00:00 AM,
2032,American Water Heater Co.,American Water Heater Co.,PGC8 34-100-2PV      ,LPG,False,,,,False,,32.7,100000,96.7,1.12,,52,21,,,,6/20/2002 12:00:00 AM,
1661,American Water Heater Co.,American Water Heater Co.,PGC8 34-130-2NV      ,Natural Gas,False,,,,False,,32.7,130000,96.8,1.31,,119,48,,,,5/28/2002 12:00:00 AM,
1202,American Water Heater Co.,American Water Heater Co.,PGC8 34-130-2PV      ,LPG,False,,,,False,,32.7,130000,96.8,1.31,,119,48,,,,5/28/2002 12:00:00 AM,
1700,American Water Heater Co.,American Water Heater Co.,PGC8 50-130-2NV      ,Natural Gas,False,,,,False,,47.8,130000,94.9,0.78,,112,37,,,,5/28/2002 12:00:00 AM,
1713,American Water Heater Co.,American Water Heater Co.,PGC8 50-130-2PV      ,LPG,False,,,,False,,47.8,130000,94.9,0.78,,112,37,,,,5/28/2002 12:00:00 AM,
1964,American Water Heater Co.,American Water Heater Co.,PGC8 50-175-3NV      ,Natural Gas,False,,,,False,,48.3,175000,95.5,0.81,,133,50,,,,6/20/2002 12:00:00 AM,
1972,American Water Heater Co.,American Water Heater Co.,PGC8 50-175-3PV      ,LPG,False,,,,False,,48.3,175000,95.5,0.81,,133,50,,,,6/20/2002 12:00:00 AM,
85,American Water Heater Co.,American Water Heater Co.,PGC9 100-199-3NV,Natural Gas,False,,,Ozone-Depleting,False,100.0,97.9,199000,96.0,1.01,573,126,11,,,,9/27/2004 12:00:00 AM,
90,American Water Heater Co.,American Water Heater Co.,PGC9 100-199-3PV,LPG,False,,,Ozone-Depleting,False,100.0,97.9,199000,96.0,1.01,573,126,11,,,,9/27/2004 12:00:00 AM,
2025,American Water Heater Co.,American Water Heater Co.,PGC9 34-100-2NV      ,Natural Gas,False,,,,False,,32.7,100000,96.7,1.12,,52,21,,,,6/20/2002 12:00:00 AM,
2033,American Water Heater Co.,American Water Heater Co.,PGC9 34-100-2PV      ,LPG,False,,,,False,,32.7,100000,96.7,1.12,,52,21,,,,6/20/2002 12:00:00 AM,
1680,American Water Heater Co.,American Water Heater Co.,PGC9 34-130-2NV      ,Natural Gas,False,,,,False,,32.7,130000,96.8,1.31,,119,48,,,,5/28/2002 12:00:00 AM,
1725,American Water Heater Co.,American Water Heater Co.,PGC9 34-130-2PV      ,LPG,False,,,,False,,32.7,130000,96.8,1.31,,119,48,,,,5/28/2002 12:00:00 AM,
1860,American Water Heater Co.,American Water Heater Co.,PGC9 50-130-2NV      ,Natural Gas,False,,,,False,,47.8,130000,94.9,0.78,,112,37,,,,5/28/2002 12:00:00 AM,
1861,American Water Heater Co.,American Water Heater Co.,PGC9 50-130-2PV      ,LPG,False,,,,False,,47.8,130000,94.9,0.78,,112,37,,,,5/28/2002 12:00:00 AM,
780,American Water Heater Co.,American Water Heater Co.,PGC9 50-150-2NV,Natural Gas,False,False,,Non-Ozone-Depleting,False,50.0,47.9,150000,95.1,0.86,239,65,157,,,,3/29/2005 12:00:00 AM,
786,American Water Heater Co.,American Water Heater Co.,PGC9 50-150-2PV,LPG,False,False,,Non-Ozone-Depleting,False,50.0,47.9,150000,95.1,0.86,239,65,157,,,,3/29/2005 12:00:00 AM,
1965,American Water Heater Co.,American Water Heater Co.,PGC9 50-175-3NV      ,Natural Gas,False,,,,False,,48.3,175000,95.5,0.81,,133,50,,,,6/20/2002 12:00:00 AM,
1973,American Water Heater Co.,American Water Heater Co.,PGC9 50-175-3PV      ,LPG,False,,,,False,,48.3,175000,95.5,0.81,,133,50,,,,6/20/2002 12:00:00 AM,
2874,American Water Heater Co.,American Water Heater Co.,PR34****,Natural Gas,False,False,,,False,,35.0,100000,94.0,1.21,,60,0,,,,3/1/1993 12:00:00 AM,
2875,American Water Heater Co.,American Water Heater Co.,PR50****,Natural Gas,False,False,,,False,,48.0,100000,94.0,0.97,,60,0,,,,3/1/1993 12:00:00 AM,
3176,American Water Heater Co.,American Water Heater Co.,PVCG102-75T75-3N***,Natural Gas,False,,,,False,,74.8,75100,78.7,1.65,,284,266,,,,1/26/2000 12:00:00 AM,
3452,American Water Heater Co.,American Water Heater Co.,PVCG102-75T75-3NOV,Natural Gas,False,,,No Match,False,,74.7,75100,82.1,1.96,,0,0,,,,3/10/2003 12:00:00 AM,
3177,American Water Heater Co.,American Water Heater Co.,PVCG102-75T75-3P***,LPG,False,,,,False,,74.8,75100,78.7,1.65,,284,266,,,,1/26/2000 12:00:00 AM,
3460,American Water Heater Co.,American Water Heater Co.,PVCG102-75T75-3PV,LPG,False,,,No Match,False,,74.7,75100,82.1,1.96,,0,0,,,,3/10/2003 12:00:00 AM,
3178,American Water Heater Co.,American Water Heater Co.,PVCG12-75T75-3N***,Natural Gas,False,,,,False,,74.8,75100,78.7,1.65,,284,266,,,,1/26/2000 12:00:00 AM,
3446,American Water Heater Co.,American Water Heater Co.,PVCG12-75T75-3NOV,Natural Gas,False,,,No Match,False,,74.7,75100,82.1,1.96,,0,0,,,,3/10/2003 12:00:00 AM,
3179,American Water Heater Co.,American Water Heater Co.,PVCG12-75T75-3P***,LPG,False,,,,False,,74.8,75100,78.7,1.65,,284,266,,,,1/26/2000 12:00:00 AM,
3454,American Water Heater Co.,American Water Heater Co.,PVCG12-75T75-3PV,LPG,False,,,No Match,False,,74.7,75100,82.1,1.96,,0,0,,,,3/10/2003 12:00:00 AM,
3180,American Water Heater Co.,American Water Heater Co.,PVCG122-75T75-3N***,Natural Gas,False,,,,False,,74.8,75100,78.7,1.65,,284,266,,,,1/26/2000 12:00:00 AM,
3453,American Water Heater Co.,American Water Heater Co.,PVCG122-75T75-3NOV,Natural Gas,False,,,No Match,False,,74.7,75100,82.1,1.96,,0,0,,,,3/10/2003 12:00:00 AM,
930,American Water Heater Co.,American Water Heater Co.,PVCG122-75T75-3P***,LPG,False,,,,False,,74.8,75100,78.7,1.65,,284,266,,,,1/26/2000 12:00:00 AM,
3461,American Water Heater Co.,American Water Heater Co.,PVCG122-75T75-3PV,LPG,False,,,No Match,False,,74.7,75100,82.1,1.96,,0,0,,,,3/10/2003 12:00:00 AM,
3447,American Water Heater Co.,American Water Heater Co.,PVCG32-75T75-3NOV,Natural Gas,False,,,No Match,False,,74.7,75100,82.1,1.96,,0,0,,,,3/10/2003 12:00:00 AM,
